"","insecticide.resistance.hertiability","male.insecticide.exposure","female.insecticide.exposure","resistance.cost","intervention.coverage","dispersal"
"21",0.273966198570095,0.248226975283585,0.870756605455535,0.0994756799274753,0.169864609701,0.311828211266734
"22",0.165916884626349,0.906075965666794,0.543617080149881,0.138553809885145,0.284533479732834,0.218705392494146
"23",0.176085530104785,0.637758560209069,0.468427837956522,0.073702353923762,0.288538625536393,0.441574690710288
"24",0.0584824676298304,0.833194466233021,0.781467192626966,0.0615948748720891,0.241748452413827,0.292836586003471
"25",0.220474673063291,0.68796424358571,0.660575093098742,0.0542428473174851,0.221661100134626,0.369712128709815
"26",0.267484180423315,0.310339142485289,0.647548135373858,0.0195485080000106,0.861259173741844,0.837070656660292
"27",0.101381714316376,0.344792722656508,0.591836248642532,0.0831155262427207,0.357922033665795,0.563193438741937
"28",0.118667576624197,0.520077711317339,0.641016154528421,0.199916394901712,0.899226159464382,0.297185980210174
"29",0.226280503219314,0.0297831556933234,0.723165609677089,0.158768104614711,0.801894072058145,0.366131698112749
"30",0.0769247604566626,0.699859874978778,0.796616774466354,0.0386979029243346,0.132016726805735,0.768600774474163
"31",0.166518372602237,0.287957707893453,0.551000330781681,0.0545343234768068,0.227423597437609,0.862831937545817
"32",0.280694847044739,0.699187854880118,0.727403657311108,0.184859628494069,0.527855184731539,0.356178484012093
"33",0.203724659226951,0.160425847295439,0.646480941559188,0.171221646832534,0.301040121481288,0.807930006927531
"34",0.176221966910176,0.241996120952768,0.848634531589283,0.078477579155335,0.474853700225242,0.717431218976621
"35",0.260864340343949,0.464194880597177,0.40712999204261,0.122172215808497,0.8383236506382,0.68413733105436
"36",0.241948974695173,0.778740640188451,0.577916141686903,0.149641781447164,0.417490107133053,0.868250442725234
"37",0.195575797327794,0.68594570732885,0.41825534489291,0.143243110865637,0.32924697064301,0.366706623878609
"38",0.136574971886759,0.797746800646419,0.640309321821434,0.114479041343415,0.211456454151403,0.277511959793791
"39",0.242802979055501,0.312665362281725,0.881212286648224,0.0988083480843995,0.79874045999879,0.722307735944167
"40",0.25666089244606,0.354082400821964,0.473904442745028,0.0358026501017704,0.401936905951425,0.834571416480746
"41",0.186751021850359,0.881970011872938,0.420068934322451,0.161858531362712,0.522274330880214,0.242157619133312
"42",0.279738895999151,0.342325885945116,0.530263194153318,0.0476051805173431,0.706917404875904,0.313678805609606
"43",0.220806719304324,0.976806375304586,0.846540852212929,0.134215314938012,0.244633061470371,0.104666274467204
"44",0.248673449490656,0.870344506873516,0.865667542309675,0.193207822546058,0.265379374562856,0.756577736234758
"45",0.160520063421602,0.446873959646095,0.824390575610276,0.133100584859473,0.147058358808327,0.448783102866262
"46",0.200916937975242,0.824312220874825,0.517263281429885,0.121970626228892,0.116625510900095,0.239215026463103
"47",0.0729364812673302,0.95189706482226,0.81432357165846,0.197524559618945,0.78150004373854,0.894016693319939
"48",0.15767638931406,0.800997906882316,0.760347975136945,0.194928241832301,0.34013939191848,0.407187254358362
"49",0.132014149848954,0.523984794255928,0.848027835695713,0.0837240050004167,0.117338986423705,0.234313685229234
"50",0.21283085862943,0.488728883401142,0.807222029636556,0.155806847822403,0.299988507446926,0.638073915056791
"51",0.0682373200487054,0.965706741477712,0.597746087641164,0.0966195022554055,0.682502069493104,0.636222420822829
"52",0.229297046970431,0.215192439771374,0.425213235644274,0.153167023027863,0.670193452082109,0.210284238923993
"53",0.107283633453219,0.462973204105627,0.880443096311705,0.160098467597677,0.789531164837908,0.266152386947721
"54",0.24802391890806,0.452249656038475,0.719925055789005,0.0482949994276371,0.855596183596924,0.72821919607874
"55",0.208565452904237,0.0770470758855809,0.770771427119093,0.133137026872927,0.653574554690439,0.142121681606676
"56",0.197293988833262,0.330495287447586,0.866886877381767,0.0525773553983239,0.875206689766515,0.249535161386523
"57",0.0916061229471234,0.362012139698723,0.644233143245103,0.047147968334253,0.46270296115363,0.150106880354416
"58",0.198566373159294,0.144677531608962,0.738965207776288,0.122588389288549,0.686814821141679,0.183689196099993
"59",0.0901698121146765,0.535259923702455,0.460471127742785,0.143019754644247,0.369645005815756,0.152219578922726
"60",0.174073131078447,0.160707108516246,0.547234501504223,0.0820203102174937,0.409207960392535,0.113102548441943
"61",0.197120329440717,0.301294803305995,0.659402364432754,0.124254521771775,0.355537020862661,0.364418499587383
"62",0.0751892663243634,0.184357140288572,0.639898141246929,0.0608940248086292,0.20317476576129,0.223992121803761
"63",0.0900505389231548,0.0300594400262926,0.706398856757791,0.141169062090341,0.344557005325612,0.383992113090772
"64",0.183417899684748,0.00627285090985242,0.552423727156245,0.198848103232912,0.176736732519977,0.394102698805276
"65",0.201959762294922,0.578761912955088,0.859279029462719,0.0753116522072186,0.19691391633898,0.479934684387501
"66",0.119226068791409,0.0738769662787672,0.598027066800161,0.0259917933463084,0.874252318763547,0.187707012702432
"67",0.168522697229753,0.692096167777898,0.581069870291278,0.0641523928989901,0.63242240739204,0.578038316230103
"68",0.189417291364225,0.766474339200649,0.790879485935788,0.0215388057967392,0.335684668756835,0.830387942064926
"69",0.251212046155502,0.801810384994722,0.784783252639987,0.0832396404706652,0.18417631066069,0.809914853909519
"70",0.114412909795414,0.587381938470178,0.764160946700315,0.0879201987521467,0.360833359488472,0.870487405224144
"71",0.0697454810413183,0.629966512124287,0.565908761748637,0.0579834063912963,0.488743185722735,0.881064846623782
"72",0.171211323793133,0.71747534184705,0.805382810447482,0.0913211728301144,0.779328737248667,0.186487448318489
"73",0.295760864333279,0.701441131502157,0.649534736285918,0.147484229936849,0.112760328678787,0.278488266203273
"74",0.0772119913571514,0.694535067087039,0.579824562912749,0.129045439876074,0.312965297576506,0.491739453817252
"75",0.0596505149785662,0.43815148725675,0.726091786642035,0.0673835912863782,0.862140134051815,0.410990823004302
"76",0.0527324171988585,0.0444972219961928,0.848890045298962,0.125485466864393,0.4087599958607,0.217942880110629
"77",0.186140330560098,0.617485557353008,0.780580171007838,0.166908916048158,0.198684369817376,0.445815948002227
"78",0.282176140648109,0.0973896406677086,0.588827306451567,0.0888591745041066,0.69600301269386,0.430231654513907
"79",0.0899848837721511,0.482739801525488,0.768659484397387,0.0649222556448507,0.368426795185357,0.368535049149394
"80",0.10708026185623,0.233599699101411,0.491636428259197,0.0353229069940629,0.388468841895461,0.254833078215458
"81",0.145123646138003,0.188634122387739,0.828722132686642,0.034712392368631,0.67486149346903,0.781451403733622
"82",0.130016014196852,0.295752781870193,0.752308639932424,0.106437742198587,0.544438983630668,0.745977863931656
"83",0.12488506693978,0.603573665361386,0.615504848922894,0.0181447415466188,0.520023072883487,0.409256518184673
"84",0.200837394100119,0.770820351491449,0.657795217950596,0.176570485520557,0.293201355837379,0.447834059602115
"85",0.184498188325175,0.120935070446227,0.499588968027849,0.184307208063598,0.557502353666909,0.134181573234405
"86",0.0564741338837484,0.374723238279461,0.500226919871988,0.154317491351931,0.280760555152223,0.546125618011784
"87",0.104843050923198,0.487126941573457,0.457159067548462,0.0336110651285318,0.856926824703161,0.44375263388278
"88",0.276109119240369,0.816920144299511,0.724144214877801,0.0418246074661461,0.444833341966383,0.248428960166033
"89",0.122085624403466,0.0412318821746157,0.72118739007361,0.128796869308844,0.303974029830657,0.494931434584875
"90",0.181323456661165,0.861093411473557,0.608914687388111,0.016123967030308,0.21955786917042,0.471911580248177
"91",0.0570816696448892,0.957626753032906,0.651291980956041,0.012184046713881,0.577474681217875,0.82925838922048
"92",0.218625186889636,0.935780974505935,0.656826050445146,0.115506998294906,0.487503015158512,0.597725825271662
"93",0.274304333340115,0.440800914722611,0.624781373111648,0.120902993649165,0.863514455851633,0.863438711515162
"94",0.0813164023302379,0.00893183403473813,0.594136298661062,0.114289522860521,0.374355761056859,0.885316179016884
"95",0.283077614399575,0.902452831583563,0.83331975852896,0.0347997903720161,0.589752757966332,0.481304081620276
"96",0.0619120523112651,0.784561796984286,0.43474782356876,0.169351481591529,0.206781538616214,0.784616672715824
"97",0.274874116980442,0.635818162539043,0.701519658256904,0.195031889858722,0.286825588533189,0.168722335457616
"98",0.192100581674691,0.373990208518459,0.765453181055025,0.0803032611290703,0.332786506710574,0.63098217462413
"99",0.127474164382089,0.641563885978889,0.484389602714567,0.100350436307813,0.144249142787512,0.639322409069631
"100",0.0803636560321902,0.826451589638833,0.645496169329796,0.188331458528766,0.339194372192118,0.489333947591484
"101",0.160652024220937,0.987665861063986,0.831196746974718,0.198363608722994,0.504405386061221,0.805056717298459
"102",0.228581812581047,0.862850115766632,0.495546452165581,0.0479420160970744,0.305989462349098,0.265607074650656
"103",0.110862513370841,0.667395346976467,0.429842865227023,0.180214364770631,0.692559781308658,0.190445666415244
"104",0.190900446524582,0.733607332264888,0.873754061990243,0.179790405557589,0.320900839463156,0.457705561560392
"105",0.110942310758663,0.927363280162332,0.669402509789041,0.113243546126741,0.76492009053044,0.780483473468851
"106",0.232921175983385,0.639132622625097,0.684336814611161,0.0869457789635146,0.540015132391453,0.897494332372397
"107",0.214122900202725,0.4472889346882,0.836861637751514,0.199409366559159,0.334750771354698,0.221725731342938
"108",0.201473145759956,0.628048747492954,0.531597766750026,0.0368018295958696,0.497551486300398,0.208712819475308
"109",0.290087762991607,0.766834105243324,0.570927689753356,0.0850205292862316,0.622410999912024,0.464678200037126
"110",0.289182177385053,0.915034714853857,0.422899122041883,0.137705346421684,0.615423738527391,0.735945507691242
"111",0.0629475154765532,0.880798822091659,0.773951144563791,0.119739382692799,0.114866372982785,0.875111945160665
"112",0.053853652287391,0.99855144245422,0.694972842561256,0.170916229217256,0.684298468041699,0.448820656256843
"113",0.217550976259634,0.57183955130144,0.582371461195522,0.13864325480453,0.717445738668833,0.69787667681966
"114",0.23752395394523,0.814367888266686,0.851048871414329,0.08901128000692,0.836205542220548,0.785598516019806
"115",0.190073574431299,0.842057972858078,0.48467630054371,0.0874459172295011,0.464974094799347,0.507700481221266
"116",0.26097165007476,0.713508717305609,0.524027466538479,0.0125906712432916,0.833671804427356,0.698429716496635
"117",0.292441890858696,0.329783256370691,0.832607979487686,0.0371591710478114,0.552823192187212,0.280219213750307
"118",0.159142420194054,0.548888510875287,0.435610755366739,0.176296552229718,0.40547703447789,0.629340568698011
"119",0.124740671455715,0.463008052743273,0.454300281897595,0.064108208558365,0.526139731576759,0.695451896847878
"120",0.0578832688287948,0.893927600923926,0.652752092755167,0.0663743694337376,0.329062513534166,0.800404445512965
"121",0.223339357022429,0.829571028934326,0.486221589732741,0.142130550952414,0.809959592605568,0.568505846525263
"122",0.277631621529988,0.101595071964664,0.885241152598173,0.0496033100128803,0.754081013239641,0.382449342808779
"123",0.12477616282893,0.617920687102596,0.648677302296797,0.025368148295983,0.858158278628998,0.21060336611988
"124",0.108535845765611,0.34805506737926,0.474029012193147,0.0708539861771755,0.804550603062753,0.435940452491958
"125",0.284944946296979,0.743208908025292,0.696796889332356,0.110030779343407,0.43507817799449,0.568355396367237
"126",0.142512599737005,0.834583411843516,0.634377970874193,0.0791204015810531,0.282602394682635,0.108939816329163
"127",0.0862593711781374,0.0446417794225272,0.807624885212106,0.0957680080390756,0.622105160398781,0.300474741293304
"128",0.24100330113573,0.603411840234999,0.404495547823259,0.159445043201935,0.458924577393569,0.687524618018977
"129",0.262374075791944,0.72619869146659,0.812857072921703,0.122042695783278,0.696789822921343,0.64702169994954
"130",0.256320478192298,0.485423486672225,0.517821210860566,0.129416548310487,0.799147363475431,0.645831056148093
"131",0.117109920355404,0.802593225849909,0.709147060230898,0.0870294704827329,0.105809180221893,0.530219342620298
"132",0.251759122048359,0.964458270508447,0.553417138728779,0.0140030847502046,0.4236199663545,0.283762190174591
"133",0.143978196293814,0.670372301520081,0.854449502024392,0.0864985545725853,0.648961932487506,0.359304648816865
"134",0.0661499344396871,0.971401715312153,0.715261830635951,0.110343747831639,0.742980178915337,0.577159667803533
"135",0.131701548375015,0.151882744558621,0.856537875827285,0.116841991557589,0.650296301195212,0.849266107083485
"136",0.26908702220174,0.0490308499294333,0.703389409501164,0.075724245422259,0.282875878113788,0.891371652677841
"137",0.139576017239713,0.976161355408141,0.596813188548898,0.128889316079688,0.743249346303009,0.376296962963976
"138",0.142657844034111,0.869316945610335,0.896769071550632,0.10528160761083,0.787958131659124,0.856730281909928
"139",0.182597083012632,0.580831711302395,0.87351612643525,0.120747570402358,0.520719888773374,0.341827890305035
"140",0.136905779320543,0.142949792214204,0.662005827712826,0.123924860384985,0.483629820761085,0.199763611734752
"141",0.274931701159512,0.486192034610547,0.724635837505746,0.179180321118016,0.61691658710558,0.621038993950374
"142",0.104959691612428,0.0400449830103898,0.794787608712737,0.125951756791506,0.645885083920974,0.687612203376647
"143",0.0647431090800674,0.382709623498493,0.536952743318921,0.0481638587361947,0.578662683654018,0.854192720094044
"144",0.168844110860722,0.303237870842102,0.608406732873002,0.148878719462017,0.622913139132876,0.325667839293927
"145",0.229383786698745,0.01067049359472,0.623058319702745,0.0382332001879544,0.383483134627063,0.842304146206006
"146",0.163613267772045,0.385220239313785,0.71312422342482,0.0127041486142261,0.462181490228977,0.256192015869915
"147",0.0852184644080698,0.44786303958355,0.7124572875991,0.0594070852662693,0.486751546148211,0.803068860146031
"148",0.0710416042934812,0.257454129462363,0.650391212820192,0.0171670351552521,0.589168724874686,0.236137057066243
"149",0.141487512685795,0.63268806087866,0.727241436560114,0.101599152450631,0.849292842892651,0.397202621690463
"150",0.133488909547421,0.513396941491985,0.453497878454393,0.121479422279127,0.860870299284346,0.420385777148511
"151",0.26963825729728,0.59539939370018,0.53797009849007,0.196550204430495,0.7620872692829,0.711800027805846
"152",0.216569726291724,0.772519661390921,0.748015858610743,0.132939877520563,0.186565185124055,0.224007219876535
"153",0.215756941827043,0.85737030252337,0.811891755984165,0.0685234251381864,0.717821052394901,0.745014549962617
"154",0.15799431459498,0.0183558494087774,0.89859910232597,0.0294957444744126,0.101656388331857,0.553019488147087
"155",0.22814222872362,0.7395964202584,0.878457915643754,0.0656997941136826,0.674371262570005,0.68205640456127
"156",0.267136747373559,0.65290095765132,0.6660846756791,0.0350798305883398,0.105471908062696,0.122221209637448
"157",0.240373835587292,0.0848520419950364,0.410019312360906,0.0180465934128908,0.330241826384515,0.56126647542296
"158",0.297846509024501,0.321079728719778,0.707413561509573,0.0520410830838454,0.520807482854463,0.141802299484145
"159",0.0804479409662308,0.141869705927093,0.672061954751611,0.148232740388139,0.63430159010645,0.270114585629385
"160",0.25461207797192,0.121708315266878,0.787128298104391,0.0560364959538193,0.255179297187366,0.178820145837776
"161",0.205371888608934,0.439595125877531,0.892296974500117,0.13603031800578,0.806340602225997,0.242478782119509
"162",0.196606437078764,0.155636253773933,0.681178110800742,0.140805411578073,0.739354974762257,0.194913310350105
"163",0.247308866968757,0.582079567826469,0.518262719664665,0.0356791048694111,0.78692569663683,0.686380877452344
"164",0.276241661107342,0.299101477438002,0.423643650791084,0.14259582750513,0.32593725659959,0.422932690157369
"165",0.224358290573873,0.724743198024225,0.451120718475722,0.0697818348125939,0.312462163699046,0.64166745151775
"166",0.2844271105761,0.412357417732826,0.467556262712227,0.154427659242121,0.277460442269873,0.79548800523784
"167",0.212168502403452,0.575937635800801,0.622019158059149,0.150053690608512,0.442482184561063,0.884996775402874
"168",0.0978272536834411,0.768889417377068,0.503478161868348,0.142680952449034,0.2900795545334,0.691473056841176
"169",0.246596089374914,0.745314897565986,0.889695818551409,0.196484063173514,0.436290770978946,0.432951197394077
"170",0.134229893131385,0.199437575232005,0.407424942953105,0.0500497003881238,0.177728667148855,0.855168110231496
"171",0.16788580972582,0.518918485170579,0.567932183471683,0.127520251564342,0.375658594122063,0.695860119163245
"172",0.178682880001375,0.252758065241505,0.468660146851034,0.131072007098895,0.843770938672032,0.497700502592512
"173",0.203055694607814,0.102196774350479,0.60613312300411,0.199904808414176,0.831501521095447,0.250645140342508
"174",0.276321769685426,0.762463657697314,0.693460089178756,0.13685405156518,0.524152570888586,0.638689616294112
"175",0.148551943431463,0.114881731929607,0.611506964952219,0.0588600904595805,0.845056191234291,0.872531343336497
"176",0.0650714074057178,0.642434223137214,0.867287484935252,0.117237865722883,0.724432446597051,0.746370100127999
"177",0.178944678990461,0.622170887174667,0.527081166037824,0.0760409976547759,0.594505781728867,0.707084786838852
"178",0.206861664187978,0.846218437942327,0.499494973258756,0.0682144479619944,0.614707224515639,0.78964880601652
"179",0.106687019115314,0.467799663617625,0.554723336305411,0.155096966978766,0.661786962555442,0.240877030974999
"180",0.219403752851329,0.206176648224937,0.867647062625561,0.1942528557488,0.279216425689496,0.419006454712804
"181",0.0867315239887103,0.408975001217797,0.420347298288427,0.147904025349406,0.78811744556101,0.252061093403678
"182",0.141726033160376,0.765927846690291,0.742531820698176,0.0797435800553986,0.369350247017667,0.839173233873397
"183",0.105346655288246,0.738557397128083,0.528994473259605,0.0605391104771721,0.630467702626903,0.304157787608262
"184",0.0515064373359492,0.430045257080579,0.740966658857476,0.0884423292606685,0.145603004867118,0.287261898852792
"185",0.0930750622044434,0.885242487932788,0.726758566201141,0.0698526672617427,0.612858062634151,0.655783274899982
"186",0.128660419503372,0.888987029140117,0.867802835843817,0.0290667808970506,0.888178569627367,0.400374028223287
"187",0.285396537808527,0.565641398954787,0.827686735142954,0.0364883081189333,0.469159510439355,0.104203960384335
"188",0.292753394865344,0.860308897328447,0.711066952393157,0.126879472492593,0.695524660271779,0.417975944256317
"189",0.157589947863045,0.775687614522758,0.449015421985823,0.0491326777310576,0.255329608226381,0.372251409764308
"190",0.0679598323474638,0.0365386062352918,0.610732764605433,0.166585956908764,0.258499070788547,0.427008484018315
"191",0.234607531428861,0.387879890623852,0.75766536407161,0.0303542025325727,0.422735115702823,0.896277841927577
"192",0.129413504298573,0.468331303612329,0.62691027427651,0.0430881510611752,0.725570592160989,0.789237556735892
"193",0.0514664346260543,0.0347398003458511,0.58950028811302,0.0606562893046893,0.610848851689603,0.513349790273234
"194",0.280923356869636,0.171787073318847,0.79361794897652,0.0194796702480048,0.839110132248886,0.236664588914067
"195",0.0519463674311119,0.0875171825481812,0.667340975215309,0.08995129923539,0.609322501724772,0.604180914584175
"196",0.243480133486912,0.240841666862252,0.696171765090374,0.0315015619979589,0.544270277132839,0.329916734997463
"197",0.0906114759997872,0.87688485294336,0.403278724311793,0.0880308767566062,0.342573531370237,0.401250560759753
"198",0.0879618074402388,0.13101159942837,0.652280062694452,0.0759826384684688,0.324062123339437,0.58229711432308
"199",0.299005689713813,0.473302745131427,0.700304078628426,0.0833112216185464,0.749295865297318,0.827865925428271
"200",0.173932978829806,0.327806767582195,0.498320839211519,0.123173905798038,0.322271563665848,0.282849973907415
"201",0.105509460944391,0.452696984130889,0.438433135315252,0.176490922746845,0.630212315530982,0.160129809449147
"202",0.22455472059056,0.656753159743035,0.604626108497032,0.0565088216266769,0.128250149196014,0.513755914506596
"203",0.190259695029294,0.164317867795937,0.89953906044719,0.0709477197765023,0.694111291586049,0.317925920373853
"204",0.159607807574852,0.0328681210733484,0.712931857976073,0.118283320528793,0.678994377156813,0.503409368540719
"205",0.145756794452609,0.82170079493057,0.786437689364539,0.14434452295837,0.215165368006565,0.630619031840656
"206",0.246686046332121,0.739095285777235,0.798962329218048,0.17078787802794,0.671390402619634,0.17725874149939
"207",0.184152260306262,0.755935283564846,0.738265056507313,0.0120724957455182,0.884071461970825,0.868533490317408
"208",0.20688647882815,0.0240964467165759,0.84691288785357,0.174822590248324,0.523489253737032,0.263428972834628
"209",0.272436739185825,0.177022155693732,0.743703589550511,0.142407818236286,0.429823852642439,0.463243634582404
"210",0.226899933843059,0.505377622983302,0.603765074320137,0.187849957038403,0.870385477794334,0.314742987319734
"211",0.227367747418059,0.924832381094573,0.661074842736474,0.0192311371056188,0.323561035874113,0.595846461709123
"212",0.262825460012798,0.874032982233679,0.722421240948432,0.0570217973173875,0.442889752039407,0.616875038196798
"213",0.298701080767612,0.726540189926163,0.691344596024894,0.0231171069232048,0.616228069627564,0.438513323088363
"214",0.23158161927035,0.66042779585754,0.567530550897762,0.0199217103372503,0.839945887822472,0.647351860939991
"215",0.279377064720407,0.825979594225646,0.411302663150709,0.0725556297850143,0.155830276438408,0.391627351881843
"216",0.186045382789947,0.48329425814189,0.566794788664789,0.105741977396422,0.639947630734835,0.689929707935918
"217",0.0546456196893414,0.227424803074915,0.593846208806732,0.0485470114304882,0.353603927473072,0.658802028988209
"218",0.264260048825352,0.125211717755999,0.873221101813833,0.135320241382307,0.404787419944629,0.185712293120381
"219",0.171956462120521,0.141262624939554,0.741073261894577,0.169007952311194,0.534709749452304,0.616162948347814
"220",0.24414726163153,0.729378493953729,0.411756003295304,0.161578989263538,0.89223250865927,0.57219895276539
"221",0.218012394893682,0.901037298182375,0.688703059074353,0.036739627251029,0.672138500915188,0.564032706897054
"222",0.103398909904732,0.271232782146079,0.433679602031421,0.094348715303241,0.591273712965008,0.594242464388069
"223",0.208206878225494,0.691623591632932,0.538205057883344,0.152877015819649,0.287409960850794,0.672820240234863
"224",0.292361571182701,0.576917206792045,0.428846885911247,0.133508424480584,0.394618658856209,0.330698790660314
"225",0.197814006215311,0.470634139924776,0.500372121984081,0.133312536633802,0.65829805009719,0.64789956862675
"226",0.132823161843349,0.132633912865072,0.639024258573365,0.195141984761128,0.81201044518929,0.585787114170566
"227",0.265675251916313,0.246854051707778,0.455244623936538,0.0170229312534386,0.454767111966293,0.290021825995483
"228",0.151656051084836,0.0734009677267168,0.797578482367506,0.111272949289627,0.884410516845714,0.29214947170224
"229",0.250176755871915,0.543185269265319,0.474987043657107,0.0637006477681594,0.256612973293103,0.49159625415355
"230",0.24858324864239,0.195440880182898,0.860261499350018,0.142759036776765,0.764574450816307,0.886657754971087
"231",0.124569284549274,0.627931291451794,0.469169869057369,0.0646525428930425,0.887888895233534,0.476637181848008
"232",0.162611491542455,0.502020777324215,0.590747072794649,0.0721630679501779,0.693457677011937,0.536932708590198
"233",0.182888299003243,0.743509290301008,0.888540395058109,0.187563709224958,0.22356533653615,0.509013917589933
"234",0.215534388153639,0.039112166958279,0.676354034396296,0.0838791940036637,0.424158030493837,0.171204292687215
"235",0.256118720251543,0.416086338032852,0.612354122284043,0.0587747605441068,0.559030348101165,0.512289376050327
"236",0.276449561428046,0.974138549192692,0.401816915595497,0.14195977219182,0.208920837757085,0.74685836425256
"237",0.214176252704288,0.099489295974141,0.536019994103,0.118412465240881,0.509615462982841,0.576058773463965
"238",0.112035724120913,0.56358347991202,0.619027164318715,0.127069642877862,0.495363185130712,0.529943587213289
"239",0.173537365977973,0.122682230414124,0.42726889472187,0.185204095969498,0.694660097800568,0.472889570065774
"240",0.214602830858552,0.446416901702876,0.62516415055393,0.0284824177103222,0.326913353433553,0.407720733977761
"241",0.269912722933688,0.587669958494836,0.689896646230598,0.147671716033325,0.573708092143107,0.370078188711591
"242",0.297363375996298,0.664844463163288,0.445722861312563,0.108357021829927,0.504141253952682,0.816075675379112
"243",0.152241667987808,0.658731017103186,0.713553662094462,0.0419124089619564,0.170726397570875,0.268143585291971
"244",0.288490756088839,0.328892930773087,0.898090727668372,0.197061413207507,0.153571047637332,0.44269274835214
"245",0.128119295843237,0.455796398558887,0.623955355010228,0.0505276414123783,0.461377903590538,0.211658109183703
"246",0.0562399907632498,0.0564436817400856,0.690466017423431,0.0933114816893509,0.192013159026206,0.759271651087515
"247",0.116972855440661,0.710437064082362,0.416228746754583,0.112145723751868,0.613871609607618,0.408262789634615
"248",0.0792124362299219,0.498574208875652,0.44787332710519,0.0557591956359509,0.677435926853214,0.492038800501358
"249",0.215403178081295,0.357676888755057,0.751698091499682,0.0763892459751212,0.855692741531134,0.138923030483723
"250",0.206261249188043,0.411795564744505,0.855967982212896,0.0863035861480678,0.131605286322813,0.534351094155293
"251",0.12022897982999,0.887093617183855,0.561479407061182,0.059288429390376,0.10288068974549,0.794750693592522
"252",0.054426090079709,0.508928094526869,0.840393250726978,0.199260497864368,0.686373437559605,0.324694049533922
"253",0.0974270838251687,0.916945901665487,0.481474913857819,0.0813899656524311,0.237367614728399,0.705723436046112
"254",0.221035387148499,0.315812645474914,0.615424786859599,0.0125283054727432,0.784504936393723,0.6248897336605
"255",0.114599189841101,0.545659848484443,0.740292593484628,0.0536177208563813,0.314493334620632,0.259505070072599
"256",0.245327993825747,0.538149179515196,0.516340135779406,0.147217525052556,0.669015700333659,0.251355864199065
"257",0.0597766238751647,0.541506535260705,0.517690893587307,0.130427444063929,0.392539751312137,0.386039166870341
"258",0.242543574720301,0.649943310865085,0.542186073338031,0.0235071355905826,0.641660562431626,0.533473625739385
"259",0.239260919149034,0.221558724119444,0.692502002239577,0.0611452125500573,0.493826609698217,0.109703664448112
"260",0.297398459200223,0.302730288491817,0.639608422647871,0.149293645813094,0.566286561809573,0.246143866477534
"261",0.289561965982895,0.87212393315183,0.734096479989938,0.123087523759728,0.253222803081665,0.531338352755364
"262",0.199515559545485,0.0637599998582155,0.5028377777774,0.134822966656879,0.123281500382815,0.550056359285396
"263",0.187418126050878,0.10953147888137,0.465138525658229,0.0801942549700348,0.747091058299039,0.39272560473308
"264",0.189997408233787,0.115549280758831,0.725555587374372,0.168633195072961,0.395703712786548,0.867463415092137
"265",0.235701142621314,0.109152205688995,0.794191025267413,0.133868750475539,0.289767891382892,0.511628011813667
"266",0.165574109617592,0.785173528936924,0.710827073439141,0.108633820019758,0.20179996403642,0.309993552487716
"267",0.135801636451681,0.512751753900666,0.627130689611426,0.199441837064254,0.536560002923198,0.831528960661404
"268",0.0553621444648597,0.127719502453692,0.755359688605298,0.0870660304704518,0.42148013953343,0.507370978110656
